N;Q
927.0000000000002; 173.42160190133595
927.9999999999998; 173.3349278537429
929.0000000000002; 173.2455796833508
930.0000000000002; 173.1564561828021
930.9999999999998; 173.0704561447392
932.0000000000002; 172.99047836180455
932.9999999999998; 172.91878105829466
934.0000000000002; 172.85494631042542
935.0000000000002; 172.79785743480696
935.9999999999998; 172.74639774601218
937.0000000000002; 172.69945055861396
938.0000000000002; 172.6560498167965
938.9999999999998; 172.61680839110164
940.0000000000002; 172.58328161683642
940.9999999999998; 172.55703744306683
942.0000000000002; 172.53964381885885
943.0000000000002; 172.53252531421475
943.9999999999998; 172.53171890933362
945.0000000000002; 172.52636880835914
945.9999999999998; 172.50516905925582
947.0000000000002; 172.45681370998807
948.0000000000002; 172.37000469441526
948.9999999999998; 172.24044398722467
950.0000000000002; 172.08368808994294
950.9999999999998; 171.9187894968514
952.0000000000002; 171.7648007022314
953.0000000000002; 171.6407742003644
953.9999999999998; 171.56249752281687
955.0000000000002; 171.52355131376981
955.9999999999998; 171.50826874245735
957.0000000000002; 171.50095251337893
958.0000000000002; 171.4859053310341
958.9999999999998; 171.44800885828514
960.0000000000002; 171.38344210981043
960.9999999999998; 171.29866219140933
962.0000000000002; 171.20050074361015
963.0000000000002; 171.0957894069413
963.9999999999998; 170.99134446960124
965.0000000000002; 170.8920560570507
965.9999999999998; 170.79903596231728
967.0000000000002; 170.71295660118545
968.0000000000002; 170.63449038943972
968.9999999999998; 170.56430974286437
970.0000000000002; 170.50249738699404
970.9999999999998; 170.4464482715461
971.9999999999998; 170.39279198943356
973.0000000000002; 170.3381580781889
973.9999999999998; 170.27917607534476
975.0000000000002; 170.21297078042647
976.0000000000002; 170.14242441362566
976.9999999999998; 170.0741336600797
978.0000000000002; 170.01475711267526
978.9999999999998; 169.97095336429882
980.0000000000002; 169.94922388199234
981.0000000000002; 169.94903387905802
981.9999999999998; 169.96013190513082
983.0000000000002; 169.97155573352924
983.9999999999998; 169.97234313757178
985.0000000000002; 169.95153379719162
986.0000000000002; 169.90188362242893
986.9999999999998; 169.82762157644794
988.0000000000002; 169.73518376709433
988.9999999999998; 169.6310063022141
990.0000000000002; 169.52152528965308
991.0000000000002; 169.4129433793523
991.9999999999998; 169.30972167229157
993.0000000000002; 169.215534337754
993.9999999999998; 169.1340516946339
995.0000000000002; 169.0689440618255
996.0000000000002; 169.02361015830522
996.9999999999998; 168.99540943578737
998.0000000000002; 168.97577517197936
998.9999999999998; 168.9558916658561
1000.0000000000002; 168.92694321639235
1001.0000000000002; 168.8801411848719
1001.9999999999998; 168.81134125779528
1003.0000000000002; 168.72626993648677
1003.9999999999998; 168.6319163413581
1005.0000000000002; 168.53526959282112
1006.0000000000002; 168.44331881128755
1006.9999999999998; 168.36203205004924
1008.0000000000002; 168.29229796401594
1008.9999999999998; 168.23342878304453
1009.9999999999998; 168.18473625010938
1011.0000000000002; 168.1455321081845
1011.9999999999998; 168.11497477172014
1013.0000000000002; 168.09023879998884
1014.0000000000002; 168.06711622519114
1014.9999999999998; 168.0413709550184
1016.0000000000002; 168.00876689716222
1016.9999999999998; 167.96513505778393
1018.0000000000002; 167.9099422103462
1019.0000000000002; 167.84807699922578
1019.9999999999998; 167.78487036828543
1021.0000000000002; 167.72565326138795
1021.9999999999998; 167.67575629389955
1023.0000000000002; 167.63851466477334
1024.0000000000002; 167.61055195712797
1024.9999999999998; 167.58708217021808
1026.0000000000002; 167.56331930329875
1026.9999999999998; 167.53447735562474
1028.0000000000002; 167.49624597788662
1029.0000000000002; 167.4482137203567
1029.9999999999998; 167.3918788733266
1031.0000000000002; 167.3287528135166
1031.9999999999998; 167.26034691764724
1033.0000000000002; 167.1882341871143
1034.0000000000002; 167.11556088136743
1034.9999999999998; 167.0471383298798
1036.0000000000002; 166.9878578677135
1036.9999999999998; 166.94261082993074
1038.0000000000002; 166.9162733186198
1039.0000000000002; 166.9099594390713
1039.9999999999998; 166.91611179619454
1041.0000000000002; 166.92595535541795
1041.9999999999998; 166.93071508216985
1043.0000000000002; 166.92161594187857
1044.0000000000002; 166.89162170031454
1044.9999999999998; 166.84314260946942
1046.0000000000002; 166.7817816053035
1046.9999999999998; 166.7131441262467
1047.9999999999998; 166.64283561072847
1049.0000000000002; 166.57620024263912
1049.9999999999998; 166.5148045832874
1051.0000000000002; 166.4573730035616
1052.0000000000002; 166.40256046671198
1052.9999999999998; 166.34902193598867
1054.0000000000002; 166.29541842371427
1054.9999999999998; 166.24081484560864
1056.0000000000002; 166.18492692894614
1057.0000000000002; 166.12752938229613
1057.9999999999998; 166.06839691422817
1059.0000000000002; 166.00730424334304
1059.9999999999998; 165.94447483077522
1061.0000000000002; 165.8817777539046
1062.0000000000002; 165.82145921520285
1062.9999999999998; 165.76576541714164
1064.0000000000002; 165.71694256219257
1064.9999999999998; 165.67691012172264
1066.0000000000002; 165.64463827521314
1067.0000000000002; 165.61753271013671
1067.9999999999998; 165.59298474923585
1069.0000000000002; 165.5683857152532
1069.9999999999998; 165.5411971569082
1071.0000000000002; 165.5109570073551
1072.0000000000002; 165.47957358282736
1072.9999999999998; 165.44908454868443
1074.0000000000002; 165.42152757028575
1074.9999999999998; 165.39893519465633
1076.0000000000002; 165.38139155619007
1077.0000000000002; 165.36410497007995
1077.9999999999998; 165.3415334521457
1079.0000000000002; 165.30813501820703
1079.9999999999998; 165.2583676840836
1081.0000000000002; 165.18815469374167
1082.0000000000002; 165.1021203653426
1082.9999999999998; 165.0080883427059
1084.0000000000002; 164.91388721479586
1084.9999999999998; 164.82734557057702
1085.9999999999998; 164.7559998476398
1087.0000000000002; 164.70264345623232
1087.9999999999998; 164.6662187219697
1089.0000000000002; 164.64555663796935
1090.0000000000002; 164.63948819734873
1090.9999999999998; 164.64678641313145
1092.0000000000002; 164.66134694763238
1092.9999999999998; 164.6685682195254
1094.0000000000002; 164.65299598497913
1095.0000000000002; 164.59917600016217
1095.9999999999998; 164.49165402124314
1097.0000000000002; 164.32189833419855
1097.9999999999998; 164.10906734423665
1099.0000000000002; 163.8792419863734
1100.0000000000002; 163.6585031956248
1100.9999999999998; 163.472931907007
1102.0000000000002; 163.3461534558964
1102.9999999999998; 163.27732179738672
1104.0000000000002; 163.25154450764995
1105.0000000000002; 163.25376218483765
1105.9999999999998; 163.26891542710143
1107.0000000000002; 163.28217327204936
1107.9999999999998; 163.28660667000622
1109.0000000000002; 163.28501863165036
1110.0000000000002; 163.2808116233658
1110.9999999999998; 163.2773881115367
1112.0000000000002; 163.278147565344
1112.9999999999998; 163.2845503745385
1114.0000000000002; 163.29278329442587
1115.0000000000002; 163.29814502011948
1115.9999999999998; 163.29593424673263
1117.0000000000002; 163.28144966937847
1117.9999999999998; 163.2507623299039
1118.9999999999998; 163.2049623640881
1120.0000000000002; 163.14714557396113
1120.9999999999998; 163.08041303028816
1122.0000000000002; 163.0078658038346
1122.9999999999998; 162.93264665785262
1123.9999999999998; 162.85866238986821
1125.0000000000002; 162.7904890684999
1125.9999999999998; 162.73272539797054
1127.0000000000002; 162.68997008250287
1127.9999999999998; 162.6667810155412
1128.9999999999998; 162.66327130551645
1130.0000000000002; 162.67117500344014
1130.9999999999998; 162.68129790405314
1132.0000000000002; 162.68444580209626
1133.0000000000002; 162.6714244923104
1133.9999999999998; 162.63559854352263
1135.0000000000002; 162.58149794499397
1135.9999999999998; 162.51669738068267
1137.0000000000002; 162.44877160260785
1138.0000000000002; 162.38529536278847
1138.9999999999998; 162.33330471614846
1140.0000000000002; 162.29389162480794
1140.9999999999998; 162.26445905786912
1142.0000000000002; 162.2423547361108
1143.0000000000002; 162.22492638031196
1143.9999999999998; 162.2095170757661
1145.0000000000002; 162.19328008814293
1145.9999999999998; 162.17311638935539
1147.0000000000002; 162.1459095030702
1148.0000000000002; 162.10854295295417
1148.9999999999998; 162.05790129512252
1150.0000000000002; 161.99218629725294
1150.9999999999998; 161.9134970814113
1152.0000000000002; 161.8246501497544
1153.0000000000002; 161.72846200443908
1153.9999999999998; 161.62774914762207
1155.0000000000002; 161.52544708436412
1155.9999999999998; 161.42533880680477
1156.9999999999998; 161.33157497629148
1158.0000000000002; 161.24830774292784
1158.9999999999998; 161.17968925681734
1160.0000000000002; 161.12960476872604
1160.9999999999998; 161.09638484141303
1161.9999999999998; 161.07311163515521
1163.0000000000002; 161.05266172977906
1163.9999999999998; 161.02791170511105
1165.0000000000002; 160.99176518179033
1165.9999999999998; 160.94107192359937
1166.9999999999998; 160.88073808717976
1168.0000000000002; 160.81665267952596
1168.9999999999998; 160.75470470763236
1170.0000000000002; 160.70078317849337
1171.0000000000002; 160.65938103185425
1171.9999999999998; 160.62834394985728
1173.0000000000002; 160.60354133244215
1173.9999999999998; 160.58084225420217
1175.0000000000002; 160.5561157897305
1176.0000000000002; 160.52562928871677
1176.9999999999998; 160.49053230449164
1178.0000000000002; 160.45524827068195
1178.9999999999998; 160.4242610407217
1180.0000000000002; 160.4020544680449
1181.0000000000002; 160.39301618931717
1181.9999999999998; 160.39680407733977
1183.0000000000002; 160.40628903725107
1183.9999999999998; 160.41381742192053
1185.0000000000002; 160.41173558421747
1186.0000000000002; 160.39239084932473
1186.9999999999998; 160.3512786911564
1188.0000000000002; 160.2940382320949
1188.9999999999998; 160.2283476836324
1190.0000000000002; 160.16188525726153
1191.0000000000002; 160.10232916447447
1191.9999999999998; 160.05637619900202
1193.0000000000002; 160.02305069572543
1193.9999999999998; 159.9977670145905
1194.9999999999998; 159.97591848035444
1196.0000000000002; 159.95289841777424
1196.9999999999998; 159.9242836913436
1198.0000000000002; 159.89001976525137
1198.9999999999998; 159.8545040723747
1199.9999999999998; 159.82233426099427
1201.0000000000002; 159.79810797939024
1201.9999999999998; 159.78640584885687
1203.0000000000002; 159.7883285631492
1203.9999999999998; 159.79727543072997
1204.9999999999998; 159.80561337491915
1206.0000000000002; 159.80570931903674
1206.9999999999998; 159.78993018640276
1208.0000000000002; 159.7525604090892
1209.0000000000002; 159.69785190338442
1209.9999999999998; 159.6332851477158
1211.0000000000002; 159.56634227692692
1211.9999999999998; 159.50450542586137
1213.0000000000002; 159.45479990643764
1214.0000000000002; 159.41800603532417
1214.9999999999998; 159.39038185974758
1216.0000000000002; 159.3680844406095
1216.9999999999998; 159.34727083881174
1218.0000000000002; 159.32413257031433
1219.0000000000002; 159.296928454577
1219.9999999999998; 159.26712163148397
1221.0000000000002; 159.23645088138605
1221.9999999999998; 159.20665498463413
1223.0000000000002; 159.1794726551292
1224.0000000000002; 159.1557242716048
1224.9999999999998; 159.1330052084033
1226.0000000000002; 159.10820328321932
1226.9999999999998; 159.07820631374804
1227.9999999999998; 159.03990211768433
1229.0000000000002; 158.99072575533603
1229.9999999999998; 158.93281818506185
1231.0000000000002; 158.87071939326648
1231.9999999999998; 158.80898848762067
1232.9999999999998; 158.75218457579498
1234.0000000000002; 158.70474404802965
1234.9999999999998; 158.66773564709533
1236.0000000000002; 158.63852650446074
1236.9999999999998; 158.61429405414572
1237.9999999999998; 158.59221573016995
1239.0000000000002; 158.5694719498194
1239.9999999999998; 158.54414869145762
1241.0000000000002; 158.51650654792303
1241.9999999999998; 158.487125834267
1242.9999999999998; 158.45658686554103
1244.0000000000002; 158.4254699567965
1244.9999999999998; 158.39434632460012
1246.0000000000002; 158.36373551318363
1247.0000000000002; 158.3341388488448
1247.9999999999998; 158.30605763735826
1249.0000000000002; 158.2799931844985
1249.9999999999998; 158.25633885969225
1251.0000000000002; 158.233835314692
1252.0000000000002; 158.20993139011114
1252.9999999999998; 158.18204154780008
1254.0000000000002; 158.14758024960946
1254.9999999999998; 158.1039914430411
1256.0000000000002; 158.05092216093476
1257.0000000000002; 157.99171030037976
1257.9999999999998; 157.93004586700067
1259.0000000000002; 157.86961886642214
1259.9999999999998; 157.81411930246117
1261.0000000000002; 157.7666171914827
1262.0000000000002; 157.72780808771003
1262.9999999999998; 157.6978191891914
1264.0000000000002; 157.67677769397523
1264.9999999999998; 157.66481080010985
1265.9999999999998; 157.66177136030194
1267.0000000000002; 157.66491108445052
1267.9999999999998; 157.67004622861523
1269.0000000000002; 157.6729779949779
1269.9999999999998; 157.6695075857206
1270.9999999999998; 157.65555353006613
1272.0000000000002; 157.63078143094467
1272.9999999999998; 157.5992998316739
1274.0000000000002; 157.5654750430803
1274.9999999999998; 157.53367337599047
1275.9999999999998; 157.50825531596428
1277.0000000000002; 157.4907325659883
1277.9999999999998; 157.47518590921067
1279.0000000000002; 157.45449974134198
1279.9999999999998; 157.42155845809282
1280.9999999999998; 157.36924645517365
1282.0000000000002; 157.29241850692833
1282.9999999999998; 157.19816766872316
1284.0000000000002; 157.09827877062585
1285.0000000000002; 157.00454623657035
1285.9999999999998; 156.9287644904904
1287.0000000000002; 156.88209288092852
1287.9999999999998; 156.86474445013639
1289.0000000000002; 156.86770037747303
1290.0000000000002; 156.88165277748607
1290.9999999999998; 156.89729376472283
1292.0000000000002; 156.90535074525448
1292.9999999999998; 156.89991632808423
